# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
8000000 33 27000
12000000 33 135000
  1 1.23412 827.097 0.781522
  2 2.23412 830.26 0.784511
  3 3.23412 831.045 0.785253
  4 4.23412 825.866 0.780359
  5 5.23412 829.103 0.783418
  6 6.23412 832.312 0.78645
  7 7.23412 830.679 0.784907
  8 8.23412 827.103 0.781528
  9 9.23412 829.123 0.783437
  10 10.2341 830.053 0.784316
  11 11.2341 829.895 0.784166
  12 12.2341 828.009 0.782384
  13 13.2341 830.118 0.784376
  14 14.2341 832.019 0.786173
  15 15.2341 834.198 0.788232
  16 16.2341 834.038 0.788081
  17 17.2341 831.606 0.785783
  18 18.2341 831.402 0.78559
  19 19.2341 829.975 0.784242
  20 20.2341 827.97 0.782347
  21 21.2341 828.43 0.782782
  22 22.2341 826.106 0.780586
  23 23.2341 828.058 0.78243
  24 24.2341 829.555 0.783845
  25 25.2341 829.824 0.784099
  26 26.2341 830.648 0.784878
  27 27.2341 831.587 0.785765
  28 28.2341 830.272 0.784522
  29 29.2341 830.684 0.784912
  30 30.2341 830.395 0.784638
  31 31.2341 831.255 0.785451
  32 32.2341 831.392 0.785581
  33 33.2341 439.924 0.415683
