# Chunk-averaged data for fix allDensity and group ave
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
1000000 34 27000
  17 16.5 814.191 0.704317
  18 17.5 816.631 0.706429
  19 18.5 803.095 0.694719
  20 19.5 808.446 0.699348
  21 20.5 808.698 0.699566
  22 21.5 804.525 0.695956
  23 22.5 797.387 0.689781
  24 23.5 799.062 0.691231
  25 24.5 801.625 0.693447
  26 25.5 801.097 0.692991
  27 26.5 813.252 0.703506
  28 27.5 814.339 0.704446
  29 28.5 810.239 0.700899
  30 29.5 802.057 0.693821
  31 30.5 802.64 0.694325
  32 31.5 805.883 0.697131
  33 32.5 803.753 0.695288
  34 33.5 573.913 0.496465
5000000 34 135000
  1 0.5 532.039 0.460241
  2 1.5 805.984 0.697218
  3 2.5 814.421 0.704517
  4 3.5 810.47 0.701098
  5 4.5 812.911 0.70321
  6 5.5 818.496 0.708041
  7 6.5 819.293 0.708731
  8 7.5 814.638 0.704704
  9 8.5 811.372 0.701879
  10 9.5 814.762 0.704812
  11 10.5 805.488 0.696789
  12 11.5 812.408 0.702775
  13 12.5 807.687 0.698691
  14 13.5 811.172 0.701706
  15 14.5 808.646 0.699521
  16 15.5 817.121 0.706852
  17 16.5 814.085 0.704226
  18 17.5 814.807 0.704851
  19 18.5 802.659 0.694342
  20 19.5 808.118 0.699064
  21 20.5 809.83 0.700545
  22 21.5 806.443 0.697615
  23 22.5 800.636 0.692592
  24 23.5 803.066 0.694694
  25 24.5 805.662 0.696939
  26 25.5 804.901 0.696281
  27 26.5 815.534 0.705479
  28 27.5 818.176 0.707764
  29 28.5 815.952 0.705841
  30 29.5 808.293 0.699215
  31 30.5 806.701 0.697838
  32 31.5 809.436 0.700204
  33 32.5 807.724 0.698723
  34 33.5 531.071 0.459404
6000000 34 162000
  1 0.5 502.809 0.434956
  2 1.5 808.94 0.699775
  3 2.5 816.266 0.706112
  4 3.5 813.149 0.703416
  5 4.5 815.84 0.705744
  6 5.5 820.61 0.70987
  7 6.5 820.893 0.710115
  8 7.5 815.228 0.705215
  9 8.5 811.993 0.702416
  10 9.5 814.226 0.704348
  11 10.5 807.119 0.6982
  12 11.5 814.648 0.704713
  13 12.5 809.56 0.700311
  14 13.5 812.389 0.702759
  15 14.5 809.865 0.700576
  16 15.5 815.603 0.705539
  17 16.5 812.959 0.703251
  18 17.5 814.381 0.704482
  19 18.5 806.382 0.697562
  20 19.5 810.68 0.70128
  21 20.5 811.03 0.701583
  22 21.5 807.287 0.698345
  23 22.5 803.084 0.694709
  24 23.5 806.535 0.697695
  25 24.5 809.902 0.700608
  26 25.5 809.452 0.700218
  27 26.5 817.786 0.707427
  28 27.5 818.693 0.708212
  29 28.5 816.882 0.706645
  30 29.5 811.099 0.701643
  31 30.5 809.895 0.700601
  32 31.5 811.995 0.702418
  33 32.5 810.638 0.701244
  34 33.5 502.182 0.434414
7000000 34 189000
  1 0.5 480.063 0.415279
  2 1.5 809.992 0.700685
  3 2.5 816.17 0.706029
  4 3.5 813.803 0.703982
  5 4.5 816.555 0.706362
  6 5.5 821.218 0.710396
  7 6.5 821.617 0.710741
  8 7.5 815.521 0.705468
  9 8.5 811.929 0.702361
  10 9.5 814.084 0.704225
  11 10.5 809.526 0.700282
  12 11.5 815.903 0.705798
  13 12.5 811.255 0.701777
  14 13.5 813.471 0.703694
  15 14.5 810.87 0.701445
  16 15.5 817.31 0.707016
  17 16.5 815.534 0.705479
  18 17.5 815.932 0.705823
  19 18.5 807.289 0.698347
  20 19.5 812.148 0.70255
  21 20.5 813.451 0.703678
  22 21.5 810.851 0.701428
  23 22.5 808.677 0.699548
  24 23.5 811.945 0.702375
  25 24.5 813.258 0.703511
  26 25.5 812.015 0.702435
  27 26.5 818.341 0.707908
  28 27.5 818.227 0.707809
  29 28.5 817.23 0.706946
  30 29.5 812.696 0.703024
  31 30.5 809.999 0.700691
  32 31.5 811.765 0.702219
  33 32.5 811.28 0.7018
  34 33.5 480.073 0.415288
